Date;Tcanopy;SIF_3FLD_O2A;Fs;Fcont;R_400;R_405;R_410;R_415;R_420;R_425;R_430;R_435;R_440;R_445;R_450;R_455;R_460;R_465;R_470;R_475;R_480;R_485;R_490;R_495;R_500;R_505;R_510;R_515;R_520;R_525;R_530;R_535;R_540;R_545;R_550;R_555;R_560;R_565;R_570;R_575;R_580;R_585;R_590;R_595;R_600;R_605;R_610;R_615;R_620;R_625;R_630;R_635;R_640;R_645;R_650;R_655;R_660;R_665;R_670;R_675;R_680;R_685;R_690;R_695;R_700;R_705;R_710;R_715;R_720;R_725;R_730;R_735;R_740;R_745;R_750;R_755;R_760;R_765;R_770;R_775;R_780;R_785;R_790;R_795;R_800;R_805;R_810;R_815;R_820;R_825;R_830;R_835;R_840;R_845;R_850;R_855;R_860;R_865;R_870;R_875;R_880;R_885;R_890;R_895;R_900;Sunelevation;Sunzenith;Sunazimuth;CSIF_3FLD;SIFtot_3FLD;SIFtot_3FLD2;;;;;;;;;;;;
24/07/2022 10:30;26.33419375;0.00;0.305486922;3.857491969;0.007868722;0.007875998;0.007937715;0.00805119;0.008201271;0.008347254;0.008462363;0.008552482;0.008638565;0.008724212;0.008809785;0.008878851;0.008918663;0.008936399;0.008945428;0.008960328;0.008980246;0.00899959;0.009049218;0.009186796;0.009444484;0.009893069;0.010673787;0.011951463;0.013833268;0.016167106;0.018486607;0.020369654;0.021704553;0.022660077;0.023346949;0.023540562;0.02301847;0.021897742;0.020406956;0.018874731;0.017616275;0.016714256;0.01610981;0.015746611;0.015493158;0.015116377;0.014530848;0.01387564;0.013335857;0.013007104;0.012840704;0.012690326;0.012399125;0.011955492;0.011487011;0.01106755;0.010625893;0.010196187;0.009928424;0.009899469;0.010149494;0.010903497;0.012749968;0.016809843;0.024217473;0.035000799;0.048587128;0.064942298;0.08432767;0.10664703;0.130876353;0.155324737;0.178193504;0.19795944;0.213921168;0.226125598;0.234388308;0.239317186;0.244046547;0.24805147;0.250765046;0.252880364;0.254578477;0.255985181;0.257291931;0.258484155;0.259191835;0.259116907;0.259097413;0.259845293;0.26084738;0.26184572;0.2628884;0.263876688;0.264881554;0.265546242;0.266161352;0.266704519;0.267346763;0.267850134;0.268206957;0.268595706;0.268577102;0.267011973;0.26505983;56.5806218;33.4193782;141.530777;0.002981124;0.00992298;0.038269832;;;;;;;;;;;;
24/07/2022 11:00;26.8546625;0.00;0.303171401;4.018732786;0.007313122;0.007317212;0.007368926;0.007466625;0.007599673;0.007726607;0.007826306;0.007905092;0.007979175;0.00805187;0.008126403;0.00818635;0.008219879;0.008233006;0.008236509;0.008247049;0.00826597;0.00828549;0.008328997;0.008450508;0.008682421;0.009086759;0.009788625;0.010939065;0.012629783;0.014725392;0.016811367;0.018509991;0.019719531;0.020589027;0.021212324;0.021384633;0.020917757;0.019918909;0.018586673;0.017214134;0.016080396;0.01526807;0.014730223;0.014409168;0.014191175;0.013858815;0.013332534;0.012741685;0.012255495;0.011959949;0.011812781;0.011683529;0.011429048;0.011034821;0.010616573;0.010240204;0.009843258;0.009459475;0.009218958;0.009189101;0.009410748;0.010083749;0.011725984;0.01533227;0.021911391;0.031493712;0.043592297;0.058212343;0.075577845;0.095650177;0.117624603;0.140011525;0.161096745;0.179386932;0.194220937;0.205625431;0.213266778;0.217743288;0.222206687;0.226065124;0.228697071;0.230631551;0.232093356;0.23340699;0.234676795;0.235845577;0.23663767;0.236683758;0.236635731;0.237141871;0.237844627;0.238584428;0.239444742;0.240504095;0.241417369;0.241837201;0.242407756;0.243012906;0.24355112;0.244011229;0.244243547;0.244598031;0.24476118;0.244022946;0.242373303;59.23843051;30.76156949;153.8597427;0.003265921;0.0108904;0.046458574;;;;;;;;;;;;
24/07/2022 11:30;27.59010625;0.00;0.299916297;4.086861641;0.00756716;0.007584699;0.007643758;0.007751611;0.007901043;0.008048562;0.008162525;0.008249996;0.008335929;0.008424439;0.008512368;0.008579657;0.008619069;0.008638715;0.008649161;0.008667135;0.008691527;0.008717628;0.0087715;0.008903275;0.009148186;0.009577607;0.010322902;0.011540575;0.013328196;0.015545672;0.01775703;0.019562337;0.020853458;0.021788699;0.022463241;0.02266161;0.022177142;0.02112245;0.01971434;0.018261886;0.017061968;0.016201561;0.015632992;0.015295647;0.015064322;0.014709741;0.01414639;0.013518157;0.013004769;0.0126907;0.012536287;0.01240369;0.012139148;0.011723464;0.011274159;0.010869536;0.010442195;0.010033955;0.009783063;0.009749258;0.009981532;0.010698786;0.012443014;0.016267543;0.0232661;0.033494315;0.046376317;0.061830044;0.080074129;0.101057386;0.123839141;0.146872672;0.168475463;0.187160124;0.202236864;0.213750832;0.221437549;0.226055823;0.230645617;0.234575995;0.237199808;0.239173678;0.240693082;0.241985358;0.243255235;0.244360275;0.244977786;0.244622533;0.244357543;0.245131561;0.246325305;0.247269077;0.248086354;0.249128103;0.249993884;0.250299537;0.250795063;0.251380633;0.252045234;0.252559683;0.252671821;0.253233635;0.253653938;0.252501333;0.250431803;60.87788447;29.12211553;167.6386844;0.003318783;0.011093605;0.045771905;;;;;;;;;;;;
24/07/2022 12:00;27.87772353;0.00;0.297260417;4.090628211;0.008064807;0.008081682;0.00814986;0.008271724;0.008438822;0.00860206;0.008736004;0.008843181;0.008943062;0.009042149;0.009140639;0.009216743;0.009260718;0.009283277;0.009296035;0.009315111;0.009341915;0.009369594;0.00942414;0.009567344;0.00983764;0.010309364;0.011129531;0.012478306;0.014472029;0.016946898;0.019419185;0.021447286;0.022905888;0.023964721;0.024734647;0.024969794;0.02444296;0.023272493;0.021697477;0.020058814;0.018701421;0.017730015;0.017089506;0.016704442;0.016431863;0.016019984;0.015374301;0.0146566;0.0140698;0.013712252;0.013535464;0.013373654;0.013062707;0.012586463;0.012080026;0.011623597;0.011140293;0.010671474;0.010374649;0.010329612;0.01058812;0.01138314;0.01334485;0.017695422;0.025672757;0.037318297;0.051929009;0.069322412;0.089658685;0.11271666;0.137407223;0.162088785;0.18498451;0.204650103;0.220503969;0.232545653;0.240583597;0.245575757;0.250421494;0.254456664;0.257183358;0.259144114;0.26071298;0.26212497;0.26346986;0.264799026;0.265709318;0.265764507;0.265851913;0.266524088;0.267410244;0.268191982;0.269212015;0.270303987;0.270739962;0.270908288;0.271644163;0.272589549;0.273133557;0.273732404;0.274100047;0.274122856;0.273883956;0.27235982;0.26980081;61.31353696;28.68646304;182.2394048;0.003264627;0.010902917;0.041598751;;;;;;;;;;;;
24/07/2022 12:30;28.62961579;0.00;0.294621088;4.105970702;0.009107088;0.009142004;0.00923644;0.009391973;0.009599673;0.009807582;0.009973666;0.010105918;0.010231399;0.010357906;0.010487709;0.010588172;0.010647009;0.010682252;0.010706251;0.01073932;0.010779154;0.010816918;0.010889387;0.011063814;0.011385395;0.011944194;0.012908592;0.014493962;0.016838298;0.01975219;0.022667002;0.025055504;0.026784721;0.028061032;0.029001966;0.029316875;0.028727657;0.02735717;0.025491754;0.023561058;0.021971045;0.020836982;0.020083465;0.019621313;0.019288961;0.018793408;0.018029195;0.017182653;0.016487312;0.016062428;0.015851891;0.015663316;0.015292051;0.01472336;0.014124966;0.013585232;0.013013222;0.012463277;0.012119434;0.012072066;0.012376725;0.013318132;0.015652428;0.020849544;0.030414809;0.044363903;0.061767515;0.082297379;0.106038887;0.132641194;0.160681193;0.188235211;0.213531364;0.235207978;0.252644718;0.265751961;0.274331347;0.279850536;0.285225382;0.289568899;0.292547526;0.294844008;0.296675671;0.298150383;0.299415919;0.30070561;0.301776403;0.301896746;0.302040709;0.302802234;0.303645997;0.304499937;0.305553492;0.306760007;0.30765493;0.308228383;0.308826527;0.309128428;0.309133882;0.309558099;0.310145097;0.309992086;0.30974916;0.308599976;0.30636623;60.48935831;29.51064169;196.6799018;0.003086973;0.010337697;0.034712442;;;;;;;;;;;;
24/07/2022 13:00;28.81245263;0.00;0.290142934;4.043062351;0.009982178;0.010027752;0.010144453;0.010328704;0.010565228;0.010803474;0.011006973;0.011169037;0.011317291;0.011465392;0.011610225;0.011728333;0.011803423;0.01184986;0.011887116;0.011931749;0.011980365;0.012031112;0.012121097;0.012320683;0.01268058;0.013302514;0.01438081;0.016153666;0.018770492;0.022021388;0.025271337;0.02793865;0.029876235;0.031321075;0.032394131;0.032760112;0.032110764;0.030592147;0.028524458;0.026379173;0.024605325;0.023337755;0.022499757;0.021989536;0.021619589;0.021069761;0.020219696;0.019269746;0.018489081;0.018017042;0.017789638;0.017580959;0.017168581;0.016537496;0.01586781;0.015261787;0.014619427;0.013994248;0.013599945;0.013539315;0.013872409;0.014924876;0.017555484;0.023391502;0.034118764;0.049764682;0.069251462;0.092157684;0.118508078;0.147751836;0.178379136;0.208317087;0.235573719;0.258673098;0.277149325;0.291154856;0.300322388;0.306120856;0.311841892;0.316419756;0.319493453;0.321916437;0.323851073;0.325503662;0.327143713;0.328608;0.32949374;0.329647959;0.329942878;0.330800209;0.331710297;0.332441339;0.333243452;0.334293891;0.335288201;0.335942744;0.336917696;0.337913297;0.338417789;0.338578037;0.338001071;0.337545049;0.337115994;0.335513476;0.333535863;58.50837133;31.49162867;210.0521831;0.003090308;0.010378511;0.031853396;;;;;;;;;;;;
24/07/2022 13:30;29.408995;0.00;0.287851463;3.962128767;0.010656998;0.010716717;0.01085113;0.011056468;0.011320919;0.011587353;0.011815554;0.012000705;0.01216904;0.012334698;0.012501208;0.012640239;0.012731385;0.012785633;0.012829201;0.012886797;0.012950494;0.013009304;0.013110293;0.013330147;0.013723871;0.014406934;0.015590946;0.017529741;0.020390112;0.02394534;0.027500888;0.030417891;0.032545672;0.034139341;0.035325009;0.035734266;0.035037697;0.033394407;0.031145977;0.028801062;0.026860077;0.025476254;0.024566169;0.024013357;0.023610241;0.02300896;0.022080247;0.021042424;0.02018561;0.019669217;0.01942218;0.019199979;0.018747304;0.018054714;0.017324381;0.016659651;0.015953553;0.015269773;0.014839536;0.014773154;0.015134171;0.016272107;0.019136489;0.025520046;0.037248983;0.054340481;0.075591464;0.100466863;0.128916535;0.160365855;0.19313885;0.224954833;0.253743612;0.278111477;0.297492874;0.312020076;0.321701721;0.327836386;0.333767555;0.33849745;0.341705152;0.344202344;0.346264383;0.347965538;0.349574313;0.351048735;0.352001432;0.351976149;0.35198703;0.352907923;0.353951211;0.355157183;0.356483588;0.35747645;0.358102535;0.358554545;0.359203351;0.35976348;0.360012814;0.360360692;0.360999555;0.361700053;0.361314051;0.359343217;0.356995673;55.57989453;34.42010547;221.8792194;0.003034464;0.010213225;0.029240027;;;;;;;;;;;;
24/07/2022 14:00;29.793635;0.00;0.284165429;3.828151188;0.010989271;0.011050869;0.011189211;0.011403659;0.011684499;0.011973837;0.012218905;0.012408706;0.012584729;0.012761137;0.012939997;0.013089249;0.013185907;0.013244047;0.013290424;0.013350758;0.013415453;0.013476085;0.013580021;0.013806215;0.014216449;0.014932219;0.016170729;0.018205938;0.021218288;0.024966474;0.028714524;0.031796512;0.034043922;0.035725422;0.036982557;0.037433887;0.036712254;0.034978084;0.032606158;0.03014092;0.028100657;0.026636677;0.025667999;0.025074851;0.024643434;0.024003802;0.023014977;0.021907657;0.020999066;0.020448615;0.020181813;0.019943527;0.019462526;0.018723414;0.017937414;0.017221572;0.016464656;0.015730034;0.015258669;0.015163686;0.015511746;0.016681573;0.019674686;0.02639225;0.038760187;0.056779241;0.079159218;0.105324946;0.135179841;0.168046053;0.202148504;0.235274315;0.265266366;0.290592756;0.310766363;0.325985356;0.336047146;0.342367558;0.348379928;0.353335893;0.3568214;0.35944716;0.361482292;0.363069373;0.364571104;0.366123209;0.367375828;0.367398561;0.367139892;0.367851046;0.369103159;0.370322105;0.371375874;0.372466888;0.3732394;0.373426911;0.374050857;0.374632497;0.374738802;0.37517017;0.375396735;0.375392685;0.375951038;0.374607754;0.371914654;51.93711709;38.06288291;232.1223839;0.002825423;0.009501069;0.026091118;;;;;;;;;;;;
24/07/2022 14:30;29.56934211;0.00;0.281928097;3.707812114;0.010952312;0.011011475;0.011153267;0.011366416;0.011644758;0.011938335;0.012189173;0.012386635;0.012569174;0.012750688;0.012927323;0.013069897;0.013166943;0.013229892;0.013280038;0.013336926;0.013397909;0.013454594;0.013556911;0.013785988;0.014196146;0.014911905;0.016151292;0.018187317;0.021200001;0.024947884;0.028704863;0.03180242;0.034064136;0.03574942;0.037002932;0.03744538;0.036715193;0.034978668;0.032612377;0.030155206;0.028120799;0.02665988;0.02569006;0.025101277;0.024669527;0.024022849;0.023031637;0.021920656;0.021008518;0.020459243;0.020187129;0.019942331;0.019462508;0.018728014;0.017937993;0.01721671;0.016451855;0.015701686;0.015218774;0.015109256;0.01545231;0.016635684;0.019653844;0.026389053;0.03875556;0.056743851;0.079068839;0.105197906;0.135103971;0.168156952;0.202504208;0.235735458;0.265792738;0.291185846;0.311389515;0.326731747;0.336875169;0.343123679;0.349149771;0.354017823;0.357409603;0.360052659;0.362205518;0.364010062;0.365621498;0.367097863;0.368099944;0.368171904;0.368252276;0.369111455;0.370024078;0.370764721;0.371847546;0.372957248;0.373822846;0.374341449;0.375115798;0.375460835;0.37538401;0.375892454;0.376125274;0.375984987;0.375769491;0.373775083;0.371464056;47.78394;42.21606;240.987815;0.002778249;0.009339171;0.025584927;;;;;;;;;;;;
24/07/2022 15:00;29.98325789;0.00;0.276098715;3.572414465;0.011149518;0.011212918;0.011361323;0.011580969;0.01185812;0.012149877;0.012408962;0.01261484;0.012800692;0.012980191;0.013156376;0.013301152;0.013396949;0.013461857;0.013516822;0.013577791;0.013639995;0.013696252;0.013798636;0.014029868;0.014442834;0.015158775;0.016398924;0.018438568;0.021455238;0.025207146;0.028963233;0.032055211;0.034308883;0.035984162;0.037225187;0.037662014;0.036939671;0.035213039;0.032850959;0.030393326;0.028357619;0.02690363;0.025944229;0.025357704;0.024925336;0.024280768;0.023284977;0.022174113;0.021264421;0.020713131;0.020439569;0.020193607;0.019715985;0.018979325;0.018196121;0.017475008;0.016700467;0.015943273;0.01545232;0.015340609;0.015681676;0.016855238;0.019858868;0.026571668;0.038898956;0.056852968;0.079214029;0.105447091;0.135412027;0.168446185;0.202799265;0.236149487;0.266357531;0.291909627;0.312234875;0.327543742;0.337649001;0.343988003;0.350414263;0.355575754;0.358922792;0.361507329;0.363679661;0.36549717;0.367081212;0.368442087;0.36928583;0.369090106;0.368996801;0.369883573;0.37115685;0.372339283;0.373268618;0.374046546;0.375018799;0.375762833;0.376273551;0.376766952;0.377391846;0.377836571;0.377906312;0.377976988;0.377694291;0.376380674;0.373911915;43.27953231;46.72046769;248.7540193;0.002441946;0.008212675;0.022396344;;;;;;;;;;;;
24/07/2022 15:30;30.09666667;0.00;0.274404972;3.383920032;0.01140329;0.011466476;0.01160797;0.011832239;0.012126112;0.012429925;0.012692575;0.012903074;0.013093448;0.013279384;0.013461096;0.013607397;0.013704021;0.013770464;0.013828883;0.013895438;0.013959987;0.014019624;0.014129149;0.014367139;0.014781725;0.015494947;0.016736442;0.018777775;0.021792292;0.025537713;0.02928616;0.032366946;0.034609783;0.036276598;0.037507233;0.037937984;0.037213816;0.035494335;0.033152016;0.030713432;0.02867708;0.0272189;0.026266041;0.025681924;0.02525063;0.024608015;0.023620983;0.022522259;0.021618402;0.02106881;0.020793914;0.020550687;0.020081189;0.019350259;0.01855785;0.017833214;0.017063514;0.016312082;0.015827936;0.015718321;0.016046678;0.017196375;0.020164141;0.026829928;0.039096548;0.05697692;0.079258928;0.105390682;0.1352737;0.168289684;0.202654468;0.236031543;0.266211675;0.291723572;0.312130001;0.327589034;0.33780239;0.344125615;0.350225181;0.355205877;0.35870848;0.361467478;0.363649447;0.365366532;0.366871296;0.368295269;0.369328524;0.369265976;0.369051234;0.369881209;0.371109471;0.372195404;0.373209746;0.373963198;0.374427161;0.374983886;0.375968625;0.376801164;0.377418612;0.377563099;0.377225229;0.377742738;0.377972025;0.375945077;0.373398468;38.54297697;51.45702303;255.6847672;0.002185319;0.0073611;0.02007178;;;;;;;;;;;;
24/07/2022 16:00;29.84702778;0.00;0.267575639;3.259054394;0.011378604;0.011455454;0.011606446;0.011840381;0.012141675;0.012449361;0.012711331;0.012924408;0.013121232;0.013311454;0.013497642;0.013651199;0.013752736;0.013825607;0.013887896;0.013955966;0.01402042;0.014080159;0.014188459;0.014424231;0.014843887;0.015567793;0.01681416;0.018850409;0.021851891;0.025579488;0.02930857;0.032367986;0.034585682;0.036222094;0.037424283;0.037832274;0.037099965;0.035397645;0.033074748;0.030648866;0.028636836;0.027200231;0.026255557;0.02568567;0.025272316;0.02464145;0.02365944;0.022563708;0.0216615;0.021114131;0.020852182;0.02061157;0.020135652;0.019414863;0.018641698;0.017920637;0.017147508;0.01639582;0.015900271;0.015775529;0.016101821;0.017253123;0.020199205;0.026769439;0.038813023;0.056341074;0.078199682;0.103879778;0.133326543;0.165932609;0.199984175;0.233208066;0.263425444;0.288928352;0.309153779;0.324502771;0.334450693;0.340207448;0.346519943;0.352038152;0.355711725;0.358259564;0.360235273;0.361891478;0.363398835;0.364705147;0.365366318;0.364687244;0.364281675;0.365129335;0.365935598;0.366858618;0.368368754;0.369656379;0.370451092;0.37100159;0.371713585;0.37221525;0.372741686;0.373275048;0.373210246;0.373512033;0.373755906;0.372328723;0.369469346;33.66342176;56.33657824;262.0013702;0.002001966;0.006745021;0.018605303;;;;;;;;;;;;
24/07/2022 16:30;29.73686667;0.00;0.267334211;3.113642283;0.011174558;0.011236607;0.011385699;0.011615634;0.0119088;0.012211617;0.012475324;0.012689998;0.012885678;0.013073561;0.013255245;0.013403113;0.013503543;0.01357118;0.013630314;0.013700231;0.013771945;0.01383673;0.013944917;0.014175797;0.014585506;0.015295615;0.016514163;0.018505104;0.021440068;0.025081939;0.028714632;0.031684094;0.033827791;0.035396687;0.036537001;0.036908479;0.036170464;0.034496857;0.032244822;0.029898172;0.027949092;0.026555162;0.025644948;0.025100437;0.024706211;0.024096167;0.023144198;0.022083159;0.021211915;0.020678732;0.020411086;0.020177658;0.019730747;0.019041517;0.01828373;0.017566659;0.016803565;0.016063252;0.015575773;0.015452668;0.015768778;0.016891884;0.019738266;0.026036906;0.037582932;0.054419656;0.075475354;0.100381756;0.129092888;0.161089941;0.194713274;0.227657328;0.257758684;0.283338812;0.303852992;0.319665231;0.330343015;0.336032325;0.341865652;0.347160491;0.350656949;0.35326685;0.355294989;0.35702594;0.358681971;0.36005093;0.360893109;0.360481435;0.360049288;0.360747745;0.361624257;0.362409984;0.363727301;0.36496709;0.365985349;0.366459437;0.366888926;0.367328621;0.367902512;0.369004456;0.370362962;0.371422698;0.371596438;0.370182986;0.368665558;28.70951948;61.29048052;267.8817246;0.001814119;0.006102557;0.016989491;;;;;;;;;;;;
24/07/2022 17:00;29.42863571;0.00;0.267075833;2.979461369;0.010688445;0.010753542;0.010898313;0.011116412;0.011396535;0.011685818;0.011938576;0.012145401;0.012330474;0.012502313;0.012672181;0.012817255;0.012912704;0.012977117;0.013034503;0.013098846;0.013162229;0.013219746;0.013317686;0.013536655;0.013925982;0.01459482;0.015744895;0.017623609;0.020379098;0.023789536;0.027190568;0.02997062;0.031962511;0.033396141;0.034428687;0.034747828;0.034041621;0.032479097;0.030371802;0.028174539;0.02634951;0.025048476;0.024196982;0.023682359;0.023321447;0.022765772;0.021874472;0.020874785;0.02005937;0.019561707;0.019307487;0.019091808;0.018680007;0.018034101;0.017327423;0.016657633;0.015931356;0.015224814;0.014753424;0.014626528;0.014905548;0.015931604;0.018558957;0.024374782;0.035000831;0.050493707;0.069963005;0.093141247;0.11995756;0.150002016;0.181794855;0.213126504;0.241845657;0.266326735;0.286099903;0.301549504;0.311907752;0.316877772;0.322337726;0.327782647;0.331271303;0.333785149;0.335810253;0.337439858;0.338743583;0.339804057;0.340557494;0.340295598;0.339769079;0.340274412;0.340992471;0.341876744;0.343109893;0.343895099;0.3446854;0.345311659;0.345709471;0.346013012;0.346642602;0.347526552;0.348339815;0.349104808;0.349891391;0.349507739;0.347110156;23.73666678;66.26333322;273.4679428;0.001634671;0.005494278;0.016224212;;;;;;;;;;;;
24/07/2022 17:30;29.04283333;0.00;0.267785146;2.751933153;0.010338996;0.010386905;0.010515916;0.01072554;0.010993627;0.011270533;0.011513588;0.011705044;0.011877483;0.012042833;0.012207887;0.01234879;0.012442508;0.012502121;0.012553091;0.012605693;0.012660676;0.012717867;0.012808973;0.013012056;0.013380118;0.014011716;0.01509172;0.016843371;0.019405123;0.022575543;0.025728444;0.028294676;0.030128683;0.031436401;0.032368271;0.032637714;0.031950747;0.03047849;0.028519936;0.026485619;0.024796708;0.023596203;0.022809735;0.022340155;0.022017668;0.021504016;0.020686637;0.019776952;0.019027963;0.018572849;0.018339312;0.01813106;0.017748145;0.017155416;0.016494618;0.015868736;0.015204432;0.014550838;0.014103218;0.013975709;0.014237448;0.015202176;0.017619228;0.022934497;0.032676856;0.046922065;0.064920653;0.086535782;0.111798817;0.140414071;0.17098203;0.201500466;0.229822185;0.254087227;0.273625058;0.288866259;0.299054481;0.303604748;0.309059456;0.314797627;0.31841328;0.320804277;0.322548624;0.323881192;0.325162372;0.326365381;0.327119264;0.326683475;0.326213702;0.326654987;0.327739038;0.328643919;0.329597545;0.330502765;0.331323068;0.33209313;0.333017474;0.333753383;0.334668448;0.335640062;0.336472408;0.337448516;0.337758648;0.336640295;0.334591083;18.79222626;71.20777374;278.875076;0.001394304;0.004672997;0.014327064;;;;;;;;;;;;
24/07/2022 18:00;28.57647;0.00;0.266957733;2.463057125;0.010013055;0.01005595;0.010174451;0.010369998;0.010621152;0.010878862;0.011101369;0.011282315;0.011446445;0.011599442;0.011753968;0.011884273;0.011972312;0.012027612;0.012070647;0.012117997;0.012165344;0.012214072;0.012303592;0.012502777;0.012850365;0.013440043;0.014455933;0.016101686;0.018491098;0.021432495;0.0243517;0.026714912;0.028378752;0.029555136;0.030382153;0.030589825;0.029931304;0.028563613;0.026739966;0.024842665;0.023278126;0.02217241;0.021449198;0.021012245;0.020713457;0.020243141;0.019489852;0.01865291;0.017964863;0.017543524;0.017331569;0.017145739;0.016798202;0.016263281;0.015663896;0.015087483;0.01445771;0.013844858;0.01343637;0.013306338;0.013530951;0.014413069;0.016622979;0.021460377;0.030338941;0.043401861;0.060092866;0.080388744;0.104332006;0.131785016;0.161520168;0.191538823;0.219611614;0.243771156;0.263389212;0.27890048;0.289107534;0.29317308;0.298705979;0.30472609;0.308515069;0.310924431;0.312515381;0.3139247;0.315264389;0.316216084;0.316705401;0.315906259;0.314965638;0.315517856;0.316609762;0.31747049;0.318781378;0.320147773;0.321343369;0.322056578;0.322515781;0.323306257;0.324200317;0.325407519;0.326448907;0.327212057;0.327237898;0.324979528;0.322126423;13.91927093;76.08072907;284.1985005;0.001104423;0.003685398;0.011703243;;;;;;;;;;;;
25/07/2022 07:00;19.81236;0.00;0.31168915;0.89865445;0.011531201;0.011571665;0.011685124;0.0118698;0.012119565;0.012369229;0.012577511;0.01274048;0.012877837;0.013007013;0.013140245;0.013258725;0.013337552;0.013379465;0.013405381;0.013416642;0.013413685;0.013434421;0.01355072;0.013808959;0.014273276;0.015070208;0.016370931;0.018431428;0.021408317;0.025010998;0.028497547;0.031190438;0.032930611;0.03400895;0.034645777;0.034642718;0.033752546;0.032074724;0.02986166;0.027574641;0.025667991;0.024344987;0.023568559;0.023060409;0.022576038;0.021896962;0.020978217;0.020012909;0.019243627;0.018799799;0.018591612;0.018346268;0.017889902;0.017287827;0.016676079;0.016064337;0.015364194;0.01468727;0.014265385;0.014184486;0.014529606;0.015684494;0.01847277;0.024301781;0.034621321;0.049289646;0.067661884;0.090710083;0.118965806;0.150538772;0.183177231;0.213747318;0.24092681;0.264078576;0.283007718;0.298324247;0.311918758;0.320990348;0.323094146;0.324249354;0.326660072;0.329842218;0.333019703;0.335154805;0.337002533;0.338823066;0.341219729;0.34478905;0.34634587;0.345820718;0.345381286;0.344645256;0.343685344;0.34288355;0.342593274;0.342186836;0.341954171;0.342296164;0.343006539;0.344224437;0.345220024;0.345653482;0.347419393;0.350833061;0.354213825;25.15834426;64.84165574;88.30542019;0.000587214;0.001963806;0.005842984;;;;;;;;;;;;
25/07/2022 07:30;20.3242625;0.00;0.325017198;1.79310475;0.009428028;0.009407226;0.009443499;0.009548399;0.009705849;0.009862125;0.009978502;0.010053974;0.010117225;0.010178953;0.010246873;0.010301699;0.010324358;0.010317608;0.01029459;0.010263758;0.010233034;0.010220581;0.010261787;0.010414622;0.010721355;0.011257572;0.01217111;0.013636314;0.015741565;0.018286428;0.020739151;0.022628284;0.023848466;0.024601319;0.02505279;0.025038226;0.024351337;0.02308277;0.021458232;0.019798203;0.018428403;0.017470476;0.016851412;0.016441666;0.01610977;0.015658801;0.01501247;0.014315648;0.013750366;0.013401085;0.013210626;0.01302583;0.012705902;0.012249222;0.011772;0.011325404;0.010838724;0.010358214;0.010048268;0.009987358;0.010221295;0.011008856;0.012902048;0.016868788;0.023929636;0.034080282;0.047023014;0.063268882;0.083239396;0.106649312;0.132363389;0.158372679;0.182813702;0.204075518;0.221332476;0.234796769;0.244643378;0.250085601;0.253970674;0.257494104;0.260148939;0.262424675;0.264490254;0.266262994;0.267683645;0.268757419;0.269926353;0.270830197;0.271288791;0.272191999;0.272824817;0.273076002;0.273702434;0.274678253;0.275438105;0.275603197;0.276067494;0.277401593;0.278065298;0.277991138;0.278514461;0.279367813;0.280006246;0.279796705;0.277716933;30.12423256;59.87576744;93.97949598;0.001409539;0.004670091;0.016247974;;;;;;;;;;;;
25/07/2022 08:00;20.862;0.00;0.324618492;2.54337595;0.010560245;0.01059404;0.010700694;0.010877574;0.011121021;0.011363727;0.011561817;0.011713064;0.01185264;0.011993661;0.012138801;0.012266195;0.012351667;0.012402389;0.01243418;0.012464612;0.012495012;0.012538118;0.01264372;0.012879323;0.013297461;0.014006629;0.015196833;0.017094992;0.019816972;0.023113383;0.026333177;0.028873114;0.030579633;0.031722302;0.032477403;0.032591295;0.031823528;0.030303307;0.028285458;0.026194967;0.024472478;0.023260008;0.022480659;0.022000861;0.021635868;0.021089983;0.020264981;0.019365428;0.018637604;0.018206011;0.017987679;0.017781481;0.017388756;0.016805101;0.016193563;0.015609894;0.014961639;0.014326667;0.013930908;0.013880326;0.014242275;0.015371319;0.018060005;0.023729995;0.033863167;0.048492961;0.067060765;0.090079665;0.118093228;0.150667677;0.18607408;0.221383762;0.254131579;0.282323213;0.305075314;0.323086336;0.336560241;0.344057268;0.349178756;0.354012559;0.358220588;0.361747212;0.364619533;0.367130159;0.369748687;0.371858523;0.373728095;0.375212967;0.375837757;0.37724795;0.378898504;0.379762177;0.381102303;0.382230365;0.382987762;0.383919163;0.385141144;0.386101558;0.387298794;0.388118988;0.387851831;0.38778411;0.390020645;0.391240692;0.388911114;35.05429629;54.94570371;99.98838064;0.001381001;0.004564186;0.010743098;;;;;;;;;;;;
