Date;DayOfYear;Year;Time;SoilWaterContent_30;SoilWaterContent_60;SoilWaterContent_90;SoilWaterContent_120;SoilWaterContent_150;SoilWaterContent_0_150;SoilTemperature_04cmavg;SoilTemperature_08cmavg;SoilTemperature_16cmavg;SoilTemperature_32cmavg;SoilTemperature_64cmavg;BF5_PARi_tot_Avg;BF5_PARi_diffuse_Avg;BF5_PARi_direct_Avg;VPD(kPa);PAR (µmol/m2/s);Ta (°C);RH (%);Prec (mm);WindSpeed (m/s);GPP-Photosynthesis;ETP_Penman (W/m2);Sunelevation;Sunzenith;Sunazimuth
18/05/2022 12:00;138;2022;12.5;68.10180555;96.36364552;142.9697651;148.678881;;;;;;;;1578.775;414.1513;1164.623;1.164325608;1723.212;24.05333;61.04833;0;1.91834;34.39678253;467.1292462;60.98069557;29.01930443;187.1360646
18/05/2022 12:30;138;2022;13;67.94216733;96.24185299;142.9447057;148.6435449;;;;;;;;1651.889;422.4751;1229.414;1.314224006;1811.947;24.71333;57.73667;0;1.59993;32.20597357;496.9437131;59.76287049;30.23712951;201.2415372
18/05/2022 13:00;138;2022;13.5;67.77531555;96.11308244;142.9208211;148.6081473;;;;;;;;1669.02;407.2411;1261.778;1.489096688;1821.251;25.38833;54;0;2.24076;27.709016;508.3403316;57.45393491;32.54606509;214.0861095
18/05/2022 13:30;138;2022;14;67.61004576;95.97591868;142.885328;148.5678109;;;;;;;;1621.872;354.0314;1267.841;1.594531687;1775.495;25.86;52.10167;0;2.25462;34.36789737;497.9065382;54.27694528;35.72305472;225.3531262
18/05/2022 14:00;138;2022;14.5;67.45272818;95.84257275;142.8613085;148.5236154;;;;;;;;1532.06;340.1078;1191.953;1.776638679;1675.761;26.21833;47.75;0;2.5531;31.58443403;474.7760631;50.4573527;39.5426473;235.1029292
18/05/2022 14:30;138;2022;15;67.28386402;95.71678948;142.8262108;148.4913489;;;;;;;;1464.185;321.3253;1142.859;1.954290169;1604.229;26.73333;44.24333;0;2.36838;22.62725711;459.2792199;46.18374645;43.81625355;243.5744031
18/05/2022 15:00;138;2022;15.5;67.1363474;95.59702228;142.8006362;148.4574137;;;;;;;;1365.974;317.2777;1048.696;1.929576939;1482.399;26.88333;45.43166;0;2.88189;26.30871493;429.0651154;41.60085814;48.39914186;251.0427665
18/05/2022 15:30;138;2022;16;66.9990207;95.48896391;142.7708067;148.4228207;;;;;;;;1169.459;351.1931;818.2663;1.984211898;1263.063;26.97667;44.19333;0;2.85555;26.82156491;365.6513135;36.8168482;53.1831518;257.756345
18/05/2022 16:00;138;2022;16.5;66.909577;95.38770887;142.7517169;148.398921;;;;;;;;1029.742;329.9408;699.8013;1.911282288;1088.159;27.00167;46.32333;0;2.93267;25.77974824;312.66863;31.91339141;58.08660859;263.9201035
18/05/2022 16:30;138;2022;17;66.78038694;95.29988606;142.7313926;148.3745704;;;;;;;;941.3384;330.9141;610.4244;1.830230049;979.4147;27.03;48.685;0;3.09918;22.56603875;281.9674126;26.95433343;63.04566657;269.698399
18/05/2022 17:00;138;2022;17.5;66.69976724;95.22644068;142.7137374;148.3568592;;;;;;;;723.7182;320.4259;403.2923;1.708121606;769.4286;27.21667;52.63;0;2.07637;19.87925615;211.310825;21.99217366;68.00782634;275.2231457
18/05/2022 17:30;138;2022;18;66.64153292;95.17277982;142.693183;148.34384;;;;;;;;534.7562;289.3635;245.3927;1.628133512;564.2684;27.01833;54.32;0;2.25513;8.689575227;145.8303172;17.07272897;72.92727103;280.6020419
18/05/2022 18:00;138;2022;18.5;66.60577927;95.13050669;142.6761667;148.3356544;;;;;;;;341.1857;259.3978;81.78788;1.534417003;366.688;26.71167;56.16667;0;1.92709;7.331373686;81.75126911;12.23850245;77.76149755;285.9252557
19/05/2022 07:00;139;2022;7.5;66.93922932;95.39832999;142.744931;148.5521946;;;;;;;;227.0898;225.6524;1.437413;0.744701253;269.8307;21.07;70.14167;0;2.54043;11.28896428;62.80532567;26.93071183;63.06928817;90.06749475
19/05/2022 08:00;139;2022;8.5;66.82331404;95.37007847;142.7414691;148.5599258;;;;;;;;327.0704;327.1225;-0.0521503;0.72323461;384.8082;21.26;71.33833;0;1.60119;22.27543418;88.77035084;36.81076674;53.18923326;101.9668938
19/05/2022 09:30;139;2022;10;71.51257921;103.2242108;131.0847765;135.4488236;134.9680336;0.384158949;15.5652125;15.22185;15.06713333;14.2174275;13.07082;968.2101;346.3052;621.905;0.84513801;1101.044;22.71333;69.34666;0;2.76081;30.03163411;292.7309768;50.50462503;39.49537497;124.5263887
19/05/2022 10:30;139;2022;11;66.31936823;95.0962755;142.6862064;148.508702;;;;;;;;1232.86;580.1026;652.7572;1.146289892;1377.274;24.525;62.72;0;3.04461;38.36667048;388.1625812;57.56563795;32.43436205;145.489233
19/05/2022 11:00;139;2022;11.5;71.2433395;103.0331319;131.001971;135.3830561;134.9346404;0.383730759;;;;;;1137.628;565.1784;572.4501;0.962346749;1285.167;23.84667;67.40334;0;2.60473;43.85839688;359.5823179;59.9155655;30.0844345;158.337395
19/05/2022 11:30;139;2022;12;71.19109957;102.9881939;130.9840076;135.3661615;134.9279451;0.383638272;;;;;;861.4357;648.983;212.4527;0.923753113;974.9642;23.82333;68.66666;0;2.876;32.97122154;285.9619834;61.17602331;28.82397669;172.4846691
19/05/2022 12:00;139;2022;12.5;71.14180483;102.9451359;130.9621446;135.3509419;134.9231031;0.383548754;;;;;;1013.2;782.2991;230.9012;0.888374826;1157.279;23.40333;69.09499;0;2.4827;36.29539063;329.3643578;61.19622664;28.80377336;187.1534588
19/05/2022 12:30;139;2022;13;71.07446514;102.8896926;130.9337255;135.3311844;134.9146236;0.383429127;;;;;;1283.363;698.9218;584.4413;0.919292772;1462.969;23.10167;67.43166;0;2.97435;38.48822951;404.4917991;59.97373415;30.02626585;201.3308882
19/05/2022 13:00;139;2022;13.5;71.00024223;102.8270046;130.9064259;135.3055251;134.9033745;0.383295048;16.19997;15.7183175;15.49260667;14.54466;13.4086575;1468.22;853.16;615.0602;0.961646733;1631.95;23.355;66.44833;0;1.87268;44.9165576;464.2350301;57.65579169;32.34420831;214.2265891
19/05/2022 13:30;139;2022;14;70.91697486;102.7605535;130.8776191;135.2834089;134.8927234;0.383154187;16.2650725;15.7749375;15.54246667;14.57751;13.439965;1507.768;861.8195;645.9483;1.000463522;1679.452;23.54667;65.495;0;2.01039;45.55638021;479.2892618;54.46833375;35.53166625;225.522616
19/05/2022 14:00;139;2022;14.5;70.81706377;102.6887763;130.8435466;135.2598334;134.8827733;0.382994662;16.3235025;15.821615;15.58936333;14.6039725;13.4618;1512.111;563.6783;948.4332;1.067360283;1665.681;24.12167;64.43833;0;1.27696;36.02306264;460.1820004;50.63891262;39.36108738;235.2848573
19/05/2022 14:30;139;2022;15;70.72811784;102.6229406;130.8098598;135.2340431;134.8711751;0.382844091;16.373365;15.86123;15.62047333;14.621985;13.478235;1331.941;547.7938;784.1473;1.104593821;1477.555;24.33333;63.66167;0;1.26332;38.12431974;411.364435;46.35716082;43.64283918;243.7585663
19/05/2022 15:00;139;2022;15.5;70.64649749;102.5595528;130.7820793;135.2148271;134.8597554;0.382708475;16.38658;15.8667375;15.61240667;14.601265;13.454465;1350.349;343.3856;1006.963;1.159100262;1464.168;24.765;62.84;0;1.26863;41.62334816;406.0919994;41.76812949;48.23187051;251.2236567
19/05/2022 15:30;139;2022;16;70.57642522;102.4992085;130.7515984;135.1916065;134.8505885;0.382579618;16.4056475;15.88017;15.61921667;14.5942725;13.4429825;1279.19;315.9599;963.2299;1.268586876;1366.869;25.125;60.19333;0;1.66588;34.86406653;382.6833867;36.97993749;53.02006251;257.9313312
19/05/2022 16:00;139;2022;16.5;70.50957744;102.4385689;130.7246067;135.1714218;134.841455;0.382457087;16.4157925;15.885755;15.61771333;14.57989;13.42356;1195.75;331.8301;863.9204;1.491626582;1252.558;25.51667;54.27166;0;2.21988;26.93992033;359.0991546;32.07408028;57.92591972;264.0881416
19/05/2022 16:30;139;2022;17;70.47666575;102.3790836;130.6960091;135.153357;134.8307823;0.382357265;16.432385;15.9031475;15.62523;14.5761;13.4173425;1028.275;338.4186;689.8567;1.57691438;1073.527;25.83;52.54667;0;1.62437;29.66107676;304.6387951;27.1141944;62.8858056;269.8592444
19/05/2022 17:00;139;2022;17.5;70.43797051;102.3304884;130.6706726;135.1365945;134.8266044;0.38226822;16.4612075;15.9330625;15.65250333;14.59148;13.426795;864.9427;365.9922;498.9506;1.581107762;918.7979;25.685;52.01;0;2.21556;23.23220449;263.0394134;22.15258324;67.84741676;275.3768978
19/05/2022 17:30;139;2022;18;70.38018623;102.2868901;130.6488302;135.1217994;134.8201998;0.382171937;16.4692425;15.94783;15.66255333;14.5948325;13.4257025;665.3636;276.1137;389.2499;1.572733594;690.1037;25.27167;51.07833;0;2.30644;22.70835836;182.8467275;17.23489227;72.76510773;280.7488832
19/05/2022 18:00;139;2022;18.5;70.34213483;102.2572746;130.6349753;135.1137995;134.8173202;0.382110336;16.4726025;15.9638175;15.67678;14.6027025;13.429145;483.27;231.3163;251.9538;1.510446042;492.8987;25.08167;52.48167;0;2.13627;17.98730897;117.1602185;12.40347528;77.59652472;286.0652965
20/05/2022 07:00;140;2022;7.5;70.12728853;102.4846082;130.7700098;135.2807834;134.9532922;0.382410655;;;;;;22.08443;21.52239;0.5620452;0.17628075;26.03012;15.37;89.89333;0.40708;1.71597;-1.080648153;9.314883552;27.07174428;62.92825572;89.89081484
20/05/2022 08:00;140;2022;8.5;70.11231438;102.5010412;130.7840527;135.3023546;134.9607978;0.382440374;15.4525525;15.3135725;15.26449333;14.583945;13.42762;430.4325;362.7908;67.64161;0.130507509;507.1956;16.50333;93.04;0;2.53363;23.27758615;133.1382302;36.95483998;53.04516002;101.7739462
20/05/2022 08:30;140;2022;9;70.10427043;102.5055096;130.7905427;135.3082264;134.9651211;0.382449114;15.4750725;15.3197425;15.29337333;14.6125275;13.456765;726.5453;470.7649;255.7804;0.227934731;834.767;18.69333;89.41166;0;3.40566;35.06867552;215.6709267;41.75648127;48.24351873;108.4519302
20/05/2022 09:00;140;2022;9.5;70.0842061;102.5040599;130.7923594;135.3114355;134.967295;0.382439571;15.5111;15.32636;15.31663333;14.6330325;13.4791525;738.0736;616.713;121.3607;0.369554282;862.2574;20.45333;84.60999;0;2.88534;31.4064388;232.0372226;46.36336572;43.63663428;115.8823219
20/05/2022 09:30;140;2022;10;70.06168071;102.499608;130.793275;135.3148503;134.9701123;0.382426351;15.508565;15.2897725;15.25932667;14.583775;13.44394;814.8312;641.3936;173.4376;0.414528547;951.2498;21.08333;83.39333;0;2.64493;34.18709778;254.3760541;50.66855234;39.33144766;124.3176816
20/05/2022 10:00;140;2022;10.5;70.03353549;102.4812045;130.7904525;135.3119738;134.9709785;0.382392097;15.62141;15.366325;15.31881;14.6375375;13.5087475;1270.87;655.5283;615.3418;0.561348183;1432.574;22.54166;79.42666;0;1.40915;35.46823002;389.0820366;54.52817514;35.47182486;134.0421913
20/05/2022 10:30;140;2022;11;69.98031244;102.4450662;130.7776525;135.3060438;134.9656752;0.3823165;15.6962175;15.39765;15.32686;14.6361075;13.518445;1352.679;717.4877;635.1912;0.799249133;1503.984;24.045;73.24833;0;0.843744;39.39981816;412.4435864;57.75321756;32.24678244;145.3104324
20/05/2022 11:00;140;2022;11.5;69.91504976;102.3993248;130.7587544;135.2910409;134.9603707;0.38221636;15.7948325;15.4525425;15.35451667;14.6465625;13.5398025;1105.979;879.4144;226.5644;1.003383825;1260.834;25.01333;68.305;0;0.825711;47.58342547;351.4660143;60.11506238;29.88493762;158.2033516
20/05/2022 11:30;140;2022;12;69.8531496;102.3470532;130.7375834;135.2748103;134.9551643;0.382111841;15.890765;15.5111075;15.38637;14.657515;13.5617775;695.5394;675.7008;19.8386;0.945182266;798.6539;24.945;70.02166;0;0.376631;26.97025947;221.6847578;61.38390025;28.61609975;172.4180199
20/05/2022 12:00;140;2022;12.5;69.80967542;102.3061079;130.7187464;135.2597843;134.9533381;0.382031768;15.9600275;15.5524075;15.40023667;14.6477075;13.562115;888.742;756.2247;132.5174;1.181166201;1021.955;25.29833;63.31667;0;2.28856;34.31289795;292.0933765;61.40636125;28.59363875;187.165563
20/05/2022 12:30;140;2022;13;69.73968181;102.2478762;130.6895359;135.2380703;134.9445679;0.381906488;16.0479625;15.61626;15.45243;14.668585;13.58746;1017.373;635.7318;381.6417;1.386438019;1149.253;25.72167;58.01;0;4.19908;44.10290511;350.6029667;60.17967503;29.82032497;201.4142799
20/05/2022 13:00;140;2022;13.5;69.67170369;102.184733;130.661354;135.2171411;134.9323117;0.381778162;16.123465;15.6703725;15.4851;14.67648;13.60321;406.0102;401.1313;4.878889;1.327916443;465.2096;25.27833;58.71;0;3.56326;10.83019535;150.4790423;57.85320647;32.14679353;214.3607166
20/05/2022 13:30;140;2022;14;69.62557098;102.132558;130.6364727;135.1971708;134.9233201;0.381676728;16.185235;15.7201275;15.52564667;14.686345;13.61252;1248.363;942.9485;305.4148;1.348465397;1409.651;25.08;57.57333;0;4.40204;46.44273203;424.4941418;54.65573068;35.34426932;225.6855774
20/05/2022 14:00;140;2022;14.5;69.52981125;102.0568691;130.5985056;135.169657;134.9106392;0.381510321;16.25262;15.7733725;15.57628;14.708655;13.63351;763.2708;748.0851;15.18579;1.265509452;878.8287;24.63333;59.10833;0;4.22237;38.6387458;265.5334406;50.81687604;39.18312396;235.4602503
20/05/2022 14:30;140;2022;15;69.48127502;102.0053801;130.5735601;135.1493606;134.9024758;0.381408034;16.257235;15.77617;15.56236;14.6746275;13.600715;779.0222;741.6626;37.35954;1.038980195;898.1127;24.05333;65.24167;0;4.42109;40.3891434;272.3063133;46.5273051;43.4726949;243.9363014
20/05/2022 15:00;140;2022;15.5;69.45451574;101.9679778;130.5552558;135.1334361;134.8971079;0.381338862;16.2687325;15.79221;15.5643;14.661465;13.588175;195.6337;192.8472;2.786563;0.87822171;225.8838;22.93333;68.56833;0;4.0652;7.453064432;74.18678003;41.9323854;48.0676146;251.3982863
20/05/2022 15:30;140;2022;16;69.44289079;101.952329;130.5454566;135.1284291;134.8979752;0.381311387;16.303675;15.83908;15.60822;14.6876675;13.612015;657.8232;591.3337;66.4896;0.844285114;765.9344;22.64833;69.25667;0;4.40423;24.72859367;227.3212651;37.14019719;52.85980281;258.1002447
20/05/2022 16:00;140;2022;16.5;69.41080513;101.9226205;130.5283153;135.1195027;134.8936722;0.381249944;16.33301;15.873845;15.65484667;14.7168575;13.631035;847.9603;516.2173;331.743;0.805770763;937.2779;22.25333;69.94666;0;4.11575;28.9847174;277.8636378;32.23206208;57.76793792;264.2502912
20/05/2022 16:30;140;2022;17;69.37510367;101.894027;130.5080329;135.1081676;134.8910304;0.381184241;16.2974925;15.8482975;15.62328667;14.68026;13.59506;938.2894;420.7701;517.5193;0.690037666;1009.415;20.54;71.41666;0;4.33704;26.80382974;275.0274756;27.27141333;62.72858667;270.0143683
20/05/2022 17:00;140;2022;17.5;69.33708035;101.8661567;130.492309;135.0985534;134.8909159;0.381123344;16.2973175;15.8665275;15.63504;14.68937;13.602455;686.0891;382.2933;303.7957;0.679997058;747.023;19.63166;70.20499;0;4.19746;21.57288598;191.9981206;22.31036347;67.68963653;275.5250732
20/05/2022 17:30;140;2022;18;69.31475798;101.8529198;130.4806981;135.0931187;134.8920004;0.381088997;16.2651475;15.864735;15.63291;14.688195;13.5980075;521.3552;311.3595;209.9957;0.601433097;563.97;18.605;71.90666;0;4.53022;20.2423215;135.4675053;17.39439071;72.60560929;280.89027
20/05/2022 18:00;140;2022;18.5;69.29605814;101.8453736;130.4758337;135.0902495;134.8953216;0.381068558;;;;;;508.3692;218.3902;289.979;0.594731995;524.8064;17.72833;70.64833;0;4.1735;12.95327396;114.8526392;12.56570267;77.43429733;286.1999854
21/05/2022 07:30;141;2022;8;68.96751905;102.0022313;130.5912616;135.251479;135.0219689;0.381222973;14.6497525;14.721185;14.83109333;14.5206275;13.5833025;653.2769;231.05;422.227;0.294214891;770.4646;14.15667;81.75999;0;0.515526;26.7738947;161.5050697;32.17485387;57.82514613;95.45945071
21/05/2022 08:00;141;2022;8.5;68.93327353;101.9891581;130.5889461;135.2545581;135.0237214;0.381193105;14.70897;14.7563375;14.87487667;14.567435;13.6489;852.4858;294.0794;558.4064;0.343089982;981.749;14.91667;79.74833;0;0.959737;33.2373458;219.5563825;37.0930278;52.9069722;101.5832451
21/05/2022 08:30;141;2022;9;68.89501448;101.9597478;130.5797045;135.2552645;135.0247396;0.381142981;14.7318525;14.747415;14.85941333;14.55765;13.65311;953.3265;335.5245;617.802;0.570146099;1073.703;16.04333;68.68999;0;1.00621;32.43325554;247.2118429;41.89891434;48.10108566;108.2531394
21/05/2022 09:00;141;2022;9.5;68.83697754;101.915518;130.562982;135.2495997;135.0208188;0.381057264;14.7719525;14.7538225;14.84957;14.545975;13.6517275;1105.138;356.5089;748.6288;0.719883981;1258.24;17.34833;63.61;0;0.184586;35.04151929;300.2570301;46.51224721;43.48775279;115.6770225
21/05/2022 09:30;141;2022;10;68.76589936;101.8599541;130.5422578;135.2356745;135.0152674;0.380946035;14.84664;14.79188;14.87243;14.5615975;13.6822225;1121.434;446.223;675.211;0.837089063;1285.422;18.3;60.145;0;0.59619;35.53378576;318.2555059;50.8262535;39.1737465;124.1100161
21/05/2022 10:00;141;2022;10.5;68.6978733;101.8004773;130.5151499;135.2166568;135.0066609;0.380824545;14.89709;14.8130675;14.87113333;14.5484475;13.686245;1337.807;440.2802;897.5266;0.909939112;1482.759;18.47167;57.14;0;0.848728;42.27676529;366.7661001;54.69693942;35.30306058;133.8407637
21/05/2022 10:30;141;2022;11;68.60882208;101.7352413;130.4874104;135.1973687;134.9967304;0.380683715;14.96929;14.8567325;14.8922;14.5537575;13.70515;1434.876;458.7048;976.171;0.944124928;1574.071;18.865;56.61;0;0.38005;34.92008582;391.8615083;57.93448898;32.06551102;145.1303977
21/05/2022 11:00;141;2022;11.5;68.53324156;101.6704207;130.4575242;135.1747411;134.9917155;0.380551762;15.029005;14.891845;14.90443333;14.54872;13.713895;1150.369;448.2642;702.1048;0.943688206;1279.956;19.08833;57.23;0;0.343079;33.28913855;317.1943859;60.30838433;29.69161567;158.0665329
21/05/2022 11:30;141;2022;12;68.4754205;101.6139462;130.4349447;135.1547181;134.9884572;0.380444991;15.089725;14.9301875;14.92262;14.549055;13.726915;1550.398;506.5038;1043.894;0.969618842;1715.413;19.49333;57.14833;0;0.46177;33.72907236;435.3761055;61.58589215;28.41410785;172.3471267
21/05/2022 12:00;141;2022;12.5;68.38800967;101.5389015;130.3990366;135.1304236;134.9775207;0.380289261;15.3084275;15.1165625;15.13594667;14.721875;13.8971125;1858.461;537.778;1320.683;1.026230162;2043.368;19.96667;55.95833;0;1.08504;40.37481833;537.9341378;61.61102805;28.38897195;187.1722984
21/05/2022 12:30;141;2022;13;68.30255991;101.4622549;130.3657855;135.1040091;134.9664821;0.380134061;15.220445;15.00834;14.97273667;14.5557275;13.756855;915.6713;396.1921;519.4792;1.037941942;1025.767;20.01;55.575;0;1.73716;23.67088156;252.6056883;60.38063087;29.61936913;201.4915718
21/05/2022 13:00;141;2022;13.5;68.25429193;101.4107661;130.3412607;135.0867056;134.9622534;0.380036852;15.2669825;15.0398075;14.96918667;14.5340725;13.7477725;1511.566;401.0426;1110.523;1.125946201;1673.363;20.59167;53.50833;0;0.611141;31.27398844;426.8799581;58.04612729;31.95387271;214.4883273
21/05/2022 13:30;141;2022;14;68.18788755;101.3492703;130.3113746;135.0659671;134.9510391;0.379910359;15.318215;15.073155;15.00314667;14.5365875;13.749265;993.7484;435.0915;558.6569;1.164265613;1109.085;20.91166;52.86333;0;0.874828;24.50307696;275.8471159;54.8390922;35.1609078;225.8418483
21/05/2022 14:00;141;2022;14.5;68.13515664;101.2858122;130.2800266;135.044144;134.9418641;0.379791336;15.3944875;15.1312475;15.06016333;14.563645;13.77479;1697.302;513.461;1183.841;1.337390799;1876.865;22.08833;49.615;0;0.523625;40.14362564;509.8612985;50.99120365;39.00879635;235.6289615
21/05/2022 14:30;141;2022;15;68.05035731;101.2107586;130.2432667;135.0166906;134.931386;0.379634973;15.4700825;15.1831775;15.10432333;14.585495;13.7994975;1363.689;423.2244;940.4649;1.372687082;1505.601;21.98333;47.95333;0;0.641055;36.2286968;395.051924;46.69414142;43.30585858;244.1074805
21/05/2022 15:00;141;2022;15.5;67.97735498;101.1443318;130.2140916;134.9969956;134.9251568;0.379505287;15.4457225;15.149695;15.04624667;14.50896;13.7282475;1041.483;340.5311;700.9521;1.388885056;1144.58;22.08833;47.675;0;0.526678;26.07130365;290.416556;42.09358716;47.90641284;251.5665452
21/05/2022 15:30;141;2022;16;67.89659356;101.0852006;130.1804331;134.9746352;134.9180583;0.379369947;15.487275;15.1801325;15.07107333;14.5094;13.7268425;1064.369;335.5804;728.7881;1.491256766;1153.274;22.68333;45.81333;0;0.997903;31.20638025;296.907129;37.29758618;52.70241382;258.262991
21/05/2022 16:00;141;2022;16.5;67.8438408;101.0326846;130.1550918;134.9604875;134.9140428;0.379270765;;;;;;1122.74;308.2246;814.5154;1.415837686;1191.969;22.5;47.97833;0;1.67033;25.62571025;317.1027175;32.38729232;57.61270768;264.4064707
21/05/2022 16:30;141;2022;17;67.78708384;100.9795132;130.1289983;134.9417815;134.9088143;0.379164127;15.5555425;15.23269;15.10572;14.49993;13.7134425;1034.472;268.614;765.8579;1.440275476;1080.749;22.77;47.94;0;1.69915;27.03220057;285.8209258;27.42594178;62.57405822;270.1637005
21/05/2022 17:00;141;2022;17.5;67.73903409;100.9356307;130.107399;134.9245591;134.9059654;0.379075059;15.56343;15.235925;15.10280667;14.4812475;13.6933675;842.402;197.0242;645.3778;1.493545118;885.3047;22.895;46.42167;0;1.72822;19.72822428;222.832205;22.46546165;67.53453835;275.6676115
21/05/2022 17:30;141;2022;18;67.70002145;100.9003878;130.0871359;134.9165938;134.9046692;0.379005872;15.5865975;15.257935;15.1163;14.480545;13.6903175;693.273;179.9652;513.3078;1.444808082;714.1493;22.66833;47.45333;0;2.01708;10.48348678;171.5015948;17.55116719;72.44883281;281.0261508
21/05/2022 18:00;141;2022;18.5;67.67134515;100.8739329;130.0744365;134.913553;134.9057897;0.378959371;15.6089725;15.2821475;15.13537333;14.4847325;13.6918575;542.03;162.7202;379.3098;1.366316591;541.2708;22.37167;49.40499;0;2.3584;8.277050159;118.7816281;12.72512315;77.27487685;286.329279
22/05/2022 07:00;142;2022;7.5;67.46557946;101.0093889;130.1260398;135.0609116;135.0196804;0.379121067;14.7026675;14.7073225;14.76496;14.3898025;13.5907025;290.8422;280.9287;9.913517;0.348965938;347.2526;14.155;78.36333;0;1.41639;7.018586337;73.79202101;27.33655736;62.66344264;89.5446082
22/05/2022 08:00;142;2022;8.5;67.39343599;100.9934668;130.1188213;135.0677751;135.0247476;0.379065498;14.7407575;14.71547;14.77936667;14.4167325;13.62083;401.4522;383.3055;18.14671;0.541075449;476.4539;16.24;70.65666;0;1.72017;26.94856751;112.0534312;37.22531015;52.77468985;101.3949313
22/05/2022 08:30;142;2022;9;67.36502754;100.9754687;130.1115734;135.0677696;135.0253269;0.379030111;14.76838;14.71977;14.77698;14.4145;13.6273975;606.6942;521.1197;85.57451;0.627124448;712.3554;17.18333;67.96667;0;1.43097;31.2818433;160.615225;42.03533551;47.96466449;108.0565518
22/05/2022 09:00;142;2022;9.5;67.3267263;100.947015;130.0974037;135.0622375;135.022065;0.378970298;14.84062;14.7653575;14.81597667;14.451005;13.67061;830.9095;601.1581;229.7515;0.748610262;975.0686;18.21333;64.16333;0;1.56306;33.02024116;241.8643725;46.65499376;43.34500624;115.4735691
22/05/2022 09:30;142;2022;10;67.27267948;100.9040624;130.0771646;135.0508452;135.0197633;0.37888301;14.8848975;14.7799575;14.82025333;14.4477775;13.6771375;879.3027;609.2477;270.0551;0.855207272;1033.353;18.94;60.88;0;1.92535;35.68432954;257.691493;50.9776965;39.0223035;123.9035839
22/05/2022 10:00;142;2022;10.5;67.21590347;100.8537941;130.0542737;135.0344992;135.0127823;0.378780835;14.942885;14.80744;14.83216333;14.4502175;13.688275;1006.32;662.9284;343.392;0.930426476;1155.637;19.72667;59.47166;0;1.48751;31.4014378;298.5816944;54.85935337;35.14064663;133.6396131
22/05/2022 10:30;142;2022;11;67.16527296;100.8021563;130.0287917;135.0195566;135.0043249;0.378680068;14.98602;14.8238775;14.82253;14.4302075;13.68002;435.0833;418.2264;16.8569;0.919089651;510.2674;19.785;60.11;0;1.57097;18.59515369;129.6040897;58.10939735;31.89060265;144.9493049
22/05/2022 11:00;142;2022;11.5;67.13923504;100.7704301;130.0140648;135.0099513;135.0039583;0.378625093;15.01304;14.836595;14.80296;14.400945;13.6642125;503.5169;482.7917;20.7252;0.930534228;594.7227;19.54667;59.01167;0;2.55084;14.80570548;153.4101685;60.49546438;29.50453562;157.9270587
22/05/2022 11:30;142;2022;12;67.09707795;100.7329111;129.9942512;134.9956417;134.9962741;0.378544104;15.076785;14.883835;14.84795667;14.42316;13.68916;631.4593;603.0562;28.40307;0.971043601;738.0674;19.755;57.77666;0;4.56716;33.29760237;205.6718032;61.78192522;28.21807478;172.2720202
22/05/2022 12:00;142;2022;12.5;67.04568405;100.6847024;129.9691981;134.9754719;134.9887984;0.37844257;15.125985;14.9208175;14.87446;14.43361;13.7057675;499.6332;482.1876;17.44567;0.957417787;584.0068;19.84667;58.605;0;2.18164;19.04880672;156.5985898;61.81015469;28.18984531;187.1736029
22/05/2022 12:30;142;2022;13;66.99743309;100.6430443;129.9490004;134.9606793;134.9833423;0.378355666;15.1679925;14.95046;14.90176667;14.440285;13.7142975;1231.225;794.7183;436.5064;1.056456532;1416.533;20.55167;56.27;0;2.64872;43.96286125;383.161025;60.57653706;29.42346294;201.5626371
22/05/2022 13:00;142;2022;13.5;66.90849047;100.5762949;129.9142589;134.9341559;134.9726956;0.378203931;15.2076975;14.97038;14.92463333;14.442055;13.71432;780.0186;691.3851;88.63348;1.08103059;900.9102;20.81167;55.96333;0;2.87663;30.77021744;248.6873196;58.23449902;31.76550098;214.6092677
22/05/2022 13:30;142;2022;14;66.85345118;100.5242287;129.8884878;134.9150981;134.966265;0.378098354;15.2156475;14.966555;14.89741667;14.4042125;13.6854675;773.5486;580.2031;193.3456;1.061235664;886.065;20.835;56.83167;0;2.39957;23.04931251;242.6992514;55.01837055;34.98162945;225.991276
22/05/2022 14:00;142;2022;14.5;66.80346001;100.4756223;129.8643646;134.8928212;134.9587715;0.377996693;;;;;;600.0901;567.6536;32.43649;1.094132307;690.6356;20.92167;55.73;0;1.71647;20.86248027;191.3483479;51.16185182;38.83814818;235.7908523
22/05/2022 14:30;142;2022;15;66.75883803;100.4331916;129.8394381;134.8774397;134.95313;0.377908025;15.31056;15.0372025;14.95159667;14.4200925;13.7009675;896.7003;795.5441;101.1562;1.134189451;1029.977;21.335;55.25834;0;1.39721;37.91919537;282.6220594;46.85762733;43.14237267;244.2719828
22/05/2022 15:00;142;2022;15.5;66.68430214;100.3738012;129.8066518;134.8522152;134.9410375;0.377772005;15.356775;15.0674625;14.98555667;14.4341975;13.7095;1391.162;504.8895;886.2722;1.262577064;1533.881;21.96167;52.065;0;2.47429;35.15585892;426.949317;42.25169127;47.74830873;251.7283295
22/05/2022 15:30;142;2022;16;66.59834115;100.3000979;129.7722974;134.8242868;134.9249898;0.377613342;15.385115;15.076195;14.98947667;14.4187475;13.69172;1238.984;369.7069;869.2771;1.340279546;1345.307;22.33167;50.24833;0;3.17771;26.47168478;369.3245494;37.45205851;52.54794149;258.4194813
